No,CP,HighVTL20days,Cycle20,LowVTL20days,HighVTL80days,Cycle80,LowVTL80days,HighVTL360days,Cycle320,LowVTL360days,20 Day FLD
2822,7009.996104,6710.479514,  ,6547.16186,8054.650256,  ,6602.52401,23532.22849,  ,1263.972848,7450.428951
2823,6736.892824,6568.415314,  ,6515.496615,7952.12049,  ,6598.53984,23566.66844,  ,1265.173161,7284.422218
2824,6816.718615,6426.351114,  ,6483.831369,7849.590723,  ,6594.555669,23601.10839,  ,1266.373473,7147.146045
2825,6944.785857,6284.286914,  ,6452.166124,7747.060956,  ,6590.571499,23635.54834,  ,1267.573785,7024.468748
2826,7904.330275,6142.222713,  ,6420.500879,7644.53119,  ,6586.587329,23669.9883,  ,1268.774097,6919.751422
2827,7919.064695,6000.158513,  ,6388.835634,7542.001423,  ,6582.603159,23704.42825,  ,1269.97441,6909.893951
2828,8006.417943,5858.094313,  ,6357.170389,7439.471657,  ,6578.618989,23738.8682,  ,1271.174722,6900.368327
2829,8342.271101,5716.030113,  ,6325.505144,7336.94189,  ,6574.634819,23773.30815,  ,1272.375034,6889.812059
2830,8046.982134,5573.965913,  ,6293.839899,7234.412124,  ,6570.650649,23807.74811,  ,1273.575346,6903.838157
2831,7887.737958,5431.901713,  ,6262.174653,7131.882357,  ,6566.666478,23842.18806,  ,1274.775658,6990.945223
2832,8162.834862,5289.837512,  ,6230.509408,7029.35259,  ,6562.682308,23876.62801,  ,1275.975971,7040.771641
2833,8272.967316,5147.773312,  ,6198.844163,6926.822824,  ,6558.698138,23911.06796,  ,1277.176283,7163.359075
2834,8839.501132,5005.709112,  ,6167.178918,6824.293057,  ,6554.713968,23945.50791,  ,1278.376595,7317.743924
2835,8863.540829,4863.644912,  ,6135.513673,6721.763291,  ,6550.729798,23979.94787,  ,1279.576907,7461.392902
2836,8800.959087,4721.580712,  ,6103.848428,6619.233524,  ,6546.745628,24014.38782,  ,1280.777219,7561.519751
2837,8930.784634,4579.516512,  ,6072.183183,6516.703757,  ,6542.761457,24048.82777,  ,1281.977532,7676.803626
2838,9652.213789,4437.452311,HIGH*,6040.517937,6414.173991,  ,6538.777287,24083.26772,  ,1283.177844,7830.411076
2839,8855.508937,4295.388111,LOW*,6008.852692,6311.644224,  ,6534.793117,24117.70768,  ,1284.378156,8032.689327
2840,9264.727427,4153.323911,  ,5977.187447,6209.114458,  ,6530.808947,24152.14763,  ,1285.578468,8224.564825
2841,8981.33079,4011.259711,  ,5945.522202,6106.584691,  ,6526.824777,24186.58758,  ,1286.778781,8314.227706
2842,9341.824685,3869.195511,  ,5913.856957,6004.054925,  ,6522.840607,24221.02753,  ,1287.979093,8415.3997
2843,9396.99763,3727.131311,  ,5882.191712,5901.525158,  ,6518.856437,24255.46749,  ,1289.179405,8579.979284
2844,9228.726484,3585.06711,  ,5850.526467,5798.995391,  ,6514.872266,24289.90744,  ,1290.379717,8631.303068
2845,9072.168757,3443.00291,  ,5818.861221,5696.465625,  ,6510.888096,24324.34739,  ,1291.580029,8753.077597
2846,9204.127641,3300.93871,  ,5787.195976,5593.935858,  ,6506.903926,24358.78734,  ,1292.780342,8862.43688
2847,9750.700146,3158.87451,  ,5755.530731,5491.406092,  ,6502.919756,24393.22729,  ,1293.980654,8980.335863
2848,9696.64291,3016.81031,  ,5723.865486,5388.876325,  ,6498.935586,24427.66725,  ,1295.180966,9092.738894
2849,9795.925772,2874.746109,HIGH,5692.200241,9795.925772,HIGH,6494.951416,24462.1072,  ,1296.381278,9131.661429
2850,9595.086819,2732.681909,  ,5660.534996,9767.323534,  ,6490.967246,24496.54715,  ,1297.581591,9152.524222
2851,9339.510847,2590.617709,  ,5628.869751,9738.721295,  ,6486.983075,24530.9871,  ,1298.781903,9192.841077
2852,9212.369635,2448.553509,  ,5597.204505,9710.119057,  ,6482.998905,24565.42706,  ,1299.982215,9274.832629
2853,9293.042274,2306.489309,  ,5565.53926,9681.516818,  ,6479.014735,24599.86701,  ,1301.182527,9279.275541
2854,9037.530509,2164.425109,  ,5533.874015,9652.91458,  ,6475.030565,24634.30696,  ,1302.382839,9373.317224
2855,8419.758587,2022.360908,LOW*,5502.20877,9624.312341,  ,6471.046395,24668.74691,  ,1303.583152,9406.353163
2856,8485.775267,1880.296708,  ,5470.543525,9595.710103,  ,6467.062225,24703.18686,  ,1304.783464,9442.171169
2857,8695.833094,1738.232508,HIGH*,5438.87828,9567.107864,  ,6463.078054,24737.62682,  ,1305.983776,9429.225664
2858,8671.074175,1596.168308,  ,5407.213035,9538.505626,  ,6459.093884,24772.06677,  ,1307.184088,9418.830129
2859,8488.463421,1454.104108,  ,5375.547789,9509.903387,  ,6455.109714,24806.50672,  ,1308.3844,9399.710531
2860,8327.756201,1312.039908,  ,5343.882544,9481.301149,  ,6451.125544,24840.94667,  ,1309.584713,9334.469514
2861,8050.516239,1169.975707,  ,5312.217299,9452.69891,  ,6447.141374,24875.38663,  ,1310.785025,9262.634277
2862,8233.086455,1027.911507,  ,5280.552054,9424.096672,  ,6443.157204,24909.82658,  ,1311.985337,9157.147571
2863,8229.482936,885.8473071,  ,5248.886809,9395.494433,  ,6439.173034,24944.26653,  ,1313.185649,9054.590698
2864,8511.44883,743.7831069,  ,5217.221564,9366.892195,  ,6435.188863,24978.70648,  ,1314.385962,8923.844463
2865,8398.623127,601.7189067,  ,5185.556319,9338.289956,  ,6431.204693,25013.14644,  ,1315.586274,8797.111401
2866,8007.526532,459.6547066,  ,5153.891073,9309.687718,  ,6427.220523,25047.58639,  ,1316.786586,8668.21194
2867,7520.867679,317.5905064,  ,5122.225828,9281.085479,  ,6423.236353,25082.02634,  ,1317.986898,8570.283622
2868,7575.624486,175.5263062,  ,5090.560583,9252.483241,  ,6419.252183,25116.46629,  ,1319.18721,8463.927688
2869,7425.375674,33.46210603,  ,5058.895338,9223.881002,  ,6415.268013,25150.90624,  ,1320.387523,8411.319521
2870,7326.303186,-108.6020941,  ,5027.230093,9195.278764,  ,6411.283843,25185.3462,  ,1321.587835,8409.205975
2871,7338.193044,-250.6662943,  ,4995.564848,9166.676525,  ,6407.299672,25219.78615,  ,1322.788147,8361.381101
2872,7110.823882,-392.7304945,LOW,7110.823882,9138.074287,  ,6403.315502,25254.2261,  ,1323.988459,8243.88456
2873,7453.633725,-534.7946947,  ,7120.445642,9109.472048,  ,6399.331332,25288.66605,  ,1325.188771,8134.339591
2874,7374.669049,-676.8588948,  ,7130.067402,9080.86981,  ,6395.347162,25323.10601,  ,1326.389084,8028.030816
2875,7478.741867,-818.923095,  ,7139.689163,9052.267571,  ,6391.362992,25357.54596,  ,1327.589396,7927.885514
2876,7519.835737,-960.9872952,  ,7149.310923,9023.665333,  ,6387.378822,25391.98591,  ,1328.789708,7856.653195
2877,7637.448253,-1103.051495,  ,7158.932683,8995.063094,  ,6383.394651,25426.42586,  ,1329.99002,7744.426938
2878,7702.157933,-1245.115696,HIGH,7168.554443,8966.460856,  ,6379.410481,25460.86582,  ,1331.190333,7666.842017
2879,7486.6532,-1387.179896,  ,7178.176204,8937.858617,  ,6375.426311,25495.30577,  ,1332.390645,7553.164038
2880,7611.149853,-1529.244096,  ,7187.797964,8909.256379,  ,6371.442141,25529.74572,  ,1333.590957,7461.175912
2881,7650.775807,-1671.308296,  ,7197.419724,8880.65414,  ,6367.457971,25564.18567,  ,1334.791269,7412.406833
2882,7665.947896,-1813.372496,  ,7207.041484,8852.051902,  ,6363.473801,25598.62562,  ,1335.991581,7424.06489
2883,7622.60233,7622.60233,  ,7216.663245,8823.449663,  ,6359.489631,25633.06558,  ,1337.191894,7436.718235
2884,7556.171698,7558.681052,  ,7226.285005,8794.847425,  ,6355.50546,25667.50553,  ,1338.392206,7442.845988
2885,6744.735801,7494.759775,  ,7235.906765,8766.245186,  ,6351.52129,25701.94548,  ,1339.592518,7471.330654
2886,6849.452687,7430.838497,  ,7245.528525,8737.642948,  ,6347.53712,25736.38543,  ,1340.79283,7502.588931
2887,6526.69968,7366.917219,  ,7255.150285,8709.040709,  ,6343.55295,25770.82539,  ,1341.993142,7558.101332
2888,6306.513168,7302.995941,LOW*,7264.772046,8680.438471,  ,6339.56878,25805.26534,  ,1343.193455,7574.998193
2889,6629.770124,7239.074664,  ,7274.393806,8651.836232,  ,6335.58461,25839.70529,  ,1344.393767,7593.148457
2890,6399.674046,7175.153386,  ,7284.015566,8623.233994,  ,6331.60044,25874.14524,  ,1345.594079,7519.747851
2891,6495.315309,7111.232108,  ,7293.637326,8594.631755,  ,6327.616269,25908.58519,  ,1346.794391,7452.709546
2892,6450.693973,7047.310831,  ,7303.259087,8566.029517,  ,6323.632099,25943.02515,  ,1347.994704,7341.634689
2893,6703.81259,6983.389553, ,7312.880847,8537.427278,  ,6319.647929,25977.4651,  ,1349.195016,7202.070212
2894,6732.508809,6919.468275,  ,7322.502607,8508.82504,  ,6315.663759,26011.90505,  ,1350.395328,7116.381904
2895,6753.206826,6855.546998,HIGH*,7332.124367,8480.222801,  ,6311.679589,26046.345,  ,1351.59564,6995.234324
2896,6720.373234,6791.62572,  ,7341.746128,8451.620563,  ,6307.695419,26080.78496,  ,1352.795952,6879.688274
2897,6059.575859,6727.704442,  ,7351.367888,8423.018324,  ,6303.711248,26115.22491,  ,1353.996265,6758.162882
2898,6174.225779,6663.783164,  ,7360.989648,8394.416086,  ,6299.727078,26149.66486,  ,1355.196577,6666.283908
2899,6146.487195,6599.861887,  ,7370.611408,8365.813847,  ,6295.742908,26184.10481,  ,1356.396889,6583.917619
2900,6243.535441,6535.940609,  ,7380.233168,8337.211609,  ,6291.758738,26218.54477,  ,1357.597201,6584.764721
2901,6096.128766,6472.019331,  ,7389.854929,8308.60937,  ,6287.774568,26252.98472,  ,1358.797513,6571.856776
2902,6139.189683,6408.098054,  ,7399.476689,8280.007132,  ,6283.790398,26287.42467,  ,1359.997826,6525.144394
2903,5858.635778,6344.176776,LOW,5858.635778,8251.404893,LOW,5858.635778,26321.86462,LOW,5858.635778,6511.915655
2904,6220.913715,6280.255498,  ,5828.777285,8222.802655,  ,5849.577265,26356.30457,  ,5870.012972,6463.587362
2905,6375.541231,6216.33422,  ,5798.918793,8194.200416,  ,5840.518752,26390.74453,  ,5881.390166,6447.973502
2906,6361.402539,6152.412943,  ,5769.0603,8165.598178,  ,5831.460239,26425.18448,  ,5892.767359,6408.054847
2907,6608.367157,6088.491665,  ,5739.201807,8136.995939,  ,5822.401726,26459.62443,  ,5904.144553,6376.904418
2908,6498.307859,6024.570387,  ,5709.343315,8108.393701,  ,5813.343213,26494.06438,  ,5915.521747,6292.386737
2909,6579.333376,5960.64911,  ,5679.484822,8079.791462,  ,5804.284701,26528.50434,  ,5926.898941,6241.227228
2910,6535.298403,5896.727832,  ,5649.626329,8051.189224,  ,5795.226188,26562.94429,  ,5938.276134,6203.460668
2911,6598.459096,5832.806554,  ,5619.767837,8022.586986,  ,5786.167675,26597.38424,  ,5949.653328,6167.563599
2912,6737.85608,5768.885277,HIGH,5589.909344,7993.984747,  ,5777.109162,26631.82419,  ,5961.030522,6222.442728
2913,6704.91998,5704.963999,  ,5560.050851,7965.382509,  ,5768.050649,26666.26414,  ,5972.407716,6254.850936
2914,6664.024094,5641.042721,  ,5530.192359,7936.78027,  ,5758.992136,26700.7041,  ,5983.784909,6298.135555
2915,6309.084004,5577.121443,  ,5500.333866,7908.178032,  ,5749.933623,26735.14405,  ,5995.162103,6327.311851
2916,6377.976511,5513.200166,  ,5470.475373,7879.575793,  ,5740.87511,26769.584,  ,6006.539297,6377.544884
2917,6159.466676,5449.278888,LOW,6159.466676,7850.973555,  ,5731.816597,26804.02395,  ,6017.916491,6437.411523
2918,6208.985572,5385.35761,  ,6180.954597,7822.371316,  ,5722.758084,26838.46391,  ,6029.293684,6522.039944
2919,6255.112479,5321.436333,  ,6202.442519,7793.769078,  ,5713.699571,26872.90386,  ,6040.670878,6566.350981
2920,6347.604274,5257.515055,  ,6223.93044,7765.166839,  ,5704.641058,26907.34381,  ,6052.048072,6559.705259
2921,6710.807437,5193.593777,  ,6245.418361,7736.564601,  ,5695.582546,26941.78376,  ,6063.425266,6561.362656
2922,7320.594828,5129.672499,  ,6266.906282,7707.962362,  ,5686.524033,26976.22372,  ,6074.80246,6516.472608
2923,7376.038339,5065.751222,  ,6288.394204,7679.360124,  ,5677.46552,27010.66367,  ,6086.179653,6487.540379
2924,7467.034298,5001.829944,  ,6309.882125,7650.757885,  ,5668.407007,27045.10362,  ,6097.556847,6455.11829
2925,7327.256683,4937.908666,  ,6331.370046,7622.155647,  ,5659.348494,27079.54357,  ,6108.934041,6436.348877
2926,7410.56562,4873.987389,  ,6352.857968,7593.553408,  ,5650.289981,27113.98352,  ,6120.311235,6447.583711
2927,7399.483747,4810.066111,  ,6374.345889,7564.95117,  ,5641.231468,27148.42348,  ,6131.688428,6505.857586
2928,7716.158627,4746.144833,  ,6395.83381,7536.348931,  ,5632.172955,27182.86343,  ,6143.065622,6572.969421
2929,8397.616522,8397.616522,HIGH,6417.321731,7507.746693,HIGH,5623.114442,27217.30338,HIGH,6154.442816,6653.270442
2930,8202.720395,8495.249489,  ,6438.809653,7479.144454,  ,5614.055929,27251.74333,  ,6165.82001,6755.08771
2931,7913.930778,8592.882456,  ,6460.297574,7450.542216,  ,5604.997416,27286.18329,  ,6177.197203,6858.346621
2932,8173.774611,8690.515424,  ,6481.785495,7421.939977,  ,5595.938903,27320.62324,  ,6188.574397,6982.348328
2933,8190.360057,8788.148391,  ,6503.273417,7393.337739,  ,5586.880391,27355.06319,  ,6199.951591,7133.065633
2934,8229.605839,8885.781358,  ,6524.761338,7364.7355,  ,5577.821878,27389.50314,  ,6211.328785,7347.316038
2935,8171.839519,8983.414325,  ,6546.249259,7336.133262,  ,5568.763365,27423.94309,  ,6222.705978,7532.82765
2936,7725.133036,9081.047292,  ,6567.73718,7307.531023,  ,5559.704852,27458.38305,  ,6234.083172,7653.139984
2937,7596.698012,9178.680259,  ,6589.225102,7278.928785,  ,5550.646339,27492.823,  ,6245.460366,7738.457962
2938,7542.694662,9276.313227,  ,6610.713023,7250.326546,  ,5541.587826,27527.26295,  ,6256.83756,7819.890134
2939,7411.34425,9373.946194,  ,6632.200944,7221.724308,  ,5532.529313,27561.7029,  ,6268.214753,7896.147288
2940,7002.208653,9471.579161,  ,6653.688866,7193.122069,  ,5523.4708,27596.14286,  ,6279.591947,7980.605572
2941,7031.587751,9569.212128,  ,6675.176787,7164.519831,  ,5514.412287,27630.58281,  ,6290.969141,8012.062313
2942,6929.990894,9666.845095,  ,6696.664708,7135.917592,  ,5505.353774,27665.02276,  ,6302.346335,8031.78374
2943,6722.578433,9764.478062,  ,6718.152629,7107.315354,  ,5496.295261,27699.46271,  ,6313.723529,8014.437343
2944,6267.388674,9862.11103,  ,6739.640551,7078.713115,  ,5487.236748,27733.90267,  ,6325.100722,7915.810116
2945,6558.096908,9959.743997,  ,6761.128472,7050.110877,  ,5478.178236,27768.34262,  ,6336.477916,7795.758942
2946,6135.751859,10057.37696,LOW,6135.751859,7021.508638,LOW,6135.751859,27802.78257,  ,6347.85511,7707.524639
2947,6313.749312,10155.00993,  ,6134.934107,6992.9064,  ,6142.196419,27837.22252,  ,6359.232304,7583.146267
2948,6314.691656,10252.6429,  ,6134.116354,6964.304161,  ,6148.640979,27871.66247,  ,6370.609497,7436.368105
2949,6265.848044,10350.27587,  ,6133.298602,6935.701923,  ,6155.085539,27906.10243,  ,6381.986691,7240.146388
2950,6184.829086,10447.90883,  ,6132.48085,6907.099684,  ,6161.530099,27940.54238,  ,6393.363885,7078.772127
2951,6270.214799,10545.5418,  ,6131.663097,6878.497446,  ,6167.974659,27974.98233,  ,6404.741079,6919.83401
2952,6290.750455,10643.17477,  ,6130.845345,6849.895207,  ,6174.419219,28009.42228,  ,6416.118272,6791.53914
2953,6563.078289,10740.80773,  ,6130.027593,6821.292969,  ,6180.863779,28043.86224,  ,6427.495466,6668.738839
2954,6399.287447,10838.4407,  ,6129.209841,6792.69073,  ,6187.308339,28078.30219,  ,6438.87266,6554.189218
2955,6490.716127,10936.07367,  ,6128.392088,6764.088492,  ,6193.752899,28112.74214,  ,6450.249854,6472.451262
2956,6272.952729,11033.70664,  ,6127.574336,6735.486253,  ,6200.197459,28147.18209,  ,6461.627047,6396.313967
2957,6473.076039,11131.3396,  ,6126.756584,6706.884015,  ,6206.642019,28181.62205,  ,6473.004241,6332.389923
2958,6365.009832,11228.97257,  ,6125.938831,6678.281776,  ,6213.086579,28216.062,  ,6484.381435,6316.439908
2959,6516.409025,11326.60554,  ,6125.121079,6649.679538,  ,6219.531139,28250.50195,  ,6495.758629,6329.629786
2960,6697.731879,11424.2385,  ,6124.303327,6621.077299,  ,6225.975699,28284.9419,  ,6507.135823,6322.891707
2961,6745.438939,11521.87147,  ,6123.485574,6592.475061,  ,6232.420259,28319.38185,  ,6518.513016,6336.611794
2962,6689.869333,11619.50444,  ,6122.667822,6563.872822,  ,6238.864819,28353.82181,  ,6529.89021,6352.544467
2963,6839.158952,11717.13741,  ,6121.85007,6535.270584,  ,6245.309379,28388.26176,  ,6541.267404,6357.576285
2964,7092.973808,11814.77037,  ,6121.032317,6506.668345,  ,6251.753939,28422.70171,  ,6552.644598,6382.632383
2965,7033.428068,11912.40334,  ,6120.214565,6478.066107,  ,6258.198499,28457.14166,  ,6564.021791,6433.922662
2966,6966.963744,12010.03631,  ,6119.396813,6449.463868,  ,6264.643059,28491.58162,  ,6575.398985,6481.445076
2967,7025.14078,12107.66927,  ,6118.57906,6420.86163,  ,6271.087619,28526.02157,  ,6586.776179,6521.356964
2968,7192.352547,12205.30224,  ,6117.761308,6392.259391,  ,6277.53218,28560.46152,  ,6598.153373,6548.96503
2969,7286.667791,12302.93521,  ,6116.943556,6363.657153,  ,6283.97674,28594.90147,  ,6609.530566,6618.333666
2970,7257.470214,12400.56818,  ,6116.125804,6335.054914,  ,6290.4213,28629.34142,  ,6620.90776,6672.60486
2971,7358.811479,12498.20114,HIGH,6115.308051,6306.452676,HIGH,6296.86586,28663.78138,  ,6632.284954,6742.005962
2972,6790.897328,12595.83411,  ,6114.490299,6277.850438,  ,6303.31042,28698.22133,  ,6643.662148,6797.212436
2973,6488.075937,12693.46708,  ,6113.672547,6249.248199,  ,6309.75498,28732.66128,  ,6655.039341,6879.946708
2974,6408.653622,12791.10004,  ,6112.854794,6220.645961,  ,6316.19954,28767.10123,  ,6666.416535,6956.972584
2975,6187.790502,12888.73301,LOW,6187.790502,6192.043722,  ,6322.6441,28801.54119,  ,6677.793729,7012.946418
2976,6249.24631,12986.36598,  ,6189.584938,6163.441484,  ,6329.08866,28835.98114,  ,6689.170923,7074.283672
2977,6295.388603,13083.99895,  ,6191.379374,6134.839245,  ,6335.53322,28870.42109,  ,6700.548117,7084.386471
2978,6278.42464,13181.63191,  ,6193.17381,6106.237007,  ,6341.97778,28904.86104,  ,6711.92531,7049.27817
2979,6327.536363,13279.26488,  ,6194.968246,6077.634768,  ,6348.42234,28939.301,  ,6723.302504,6980.846151
2980,6490.912316,13376.89785,  ,6196.762682,6049.03253,  ,6354.8669,28973.74095,  ,6734.679698,6896.282394
2981,6494.695479,13474.53082,  ,6198.557118,6020.430291,  ,6361.31146,29008.1809,  ,6746.056892,6824.510651
2982,6524.165667,13572.16378,  ,6200.351554,5991.828053,  ,6367.75602,29042.62085,  ,6757.434085,6751.535433
2983,6497.404701,13669.79675,  ,6202.14599,5963.225814,  ,6374.20058,29077.0608,  ,6768.811279,6660.142643
2984,6258.594875,13767.42972,  ,6203.940426,5934.623576,  ,6380.64514,29111.50076,  ,6780.188473,6564.2295
2985,6340.34779,13865.06268,  ,6205.734862,5906.021337,  ,6387.0897,29145.94071,  ,6791.565667,6487.57371
2986,6383.951876,13962.69565,  ,6207.529298,5877.419099,  ,6393.53426,29180.38066,  ,6802.94286,6401.16211
2987,6498.607111,14060.32862,  ,6209.323734,5848.81686,  ,6399.97882,29214.82061,  ,6814.320054,6374.488944
2988,6741.142899,14157.96159,HIGH,6211.11817,5820.214622,  ,6406.42338,29249.26057,  ,6825.697248,6375.42182
2989,6705.476051,14255.59455,  ,6212.912606,5791.612383,  ,6412.86794,29283.70052,  ,6837.074442,6360.415946
2990,6703.13685,6703.13685,  ,6214.707041,5763.010145,  ,6419.3125,29318.14047,  ,6848.451635,6375.671674
2991,6576.545003,6668.627659,  ,6216.501477,5734.407906,  ,6425.75706,29352.58042,  ,6859.828829,6389.142231
2992,6416.444022,6634.118468,LOW,6416.444022,5705.805668,  ,6432.20162,29387.02037,  ,6871.206023,6409.464082
2993,6463.250404,6599.609277,  ,6436.175165,5677.203429,  ,6438.64618,29421.46033,  ,6882.583217,6455.735908
2994,6677.900489,6565.100086,HIGH,6455.906309,5648.601191,  ,6445.09074,29455.90028,  ,6893.96041,6493.529877
2995,6623.12616,6530.590895,  ,6475.637452,5619.998952,  ,6451.5353,29490.34023,  ,6905.337604,6514.75233
2996,6584.499148,6496.081704,  ,6495.368596,5591.396714,  ,6457.97986,29524.78018,  ,6916.714798,6522.937282
2997,6604.485028,6461.572513,  ,6515.099739,5562.794475,  ,6464.42442,29559.22014,  ,6928.091992,6512.165118
2998,6561.813832,6427.063322,  ,6534.830882,5534.192237,  ,6470.86898,29593.66009,  ,6939.469186,6508.749688
2999,6508.720939,6392.554131,  ,6554.562026,5505.589998,  ,6477.31354,29628.10004,  ,6950.846379,6550.68025
3000,6464.456844,6358.04494,  ,6574.293169,5476.98776,  ,6483.7581,29662.53999,  ,6962.223573,6578.958087
3001,6545.285668,6323.535749,  ,6594.024312,5448.385521,  ,6490.20266,29696.97995,  ,6973.600767,6599.012814
3002,6585.14958,6289.026558,  ,6613.755456,5419.783283,  ,6496.64722,29731.4199,  ,6984.977961,6609.600605
3003,6550.478316,6254.517367,  ,6633.486599,5391.181044,  ,6503.09178,29765.85985,  ,6996.355154,6591.667699
3004,6564.56826,6220.008176,  ,6653.217743,5362.578806,  ,6509.53634,29800.2998,  ,7007.732348,6571.992188
3005,6604.685274,6604.685274,  ,6672.948886,5333.976567,  ,6515.9809,29834.73975,  ,7019.109542,6548.124187
3006,6590.428622,6596.658355,  ,6692.680029,6590.428622,  ,6522.42546,29869.17971,  ,7030.486736,6544.998253
3007,6529.102436,6588.631436,  ,6712.411173,6566.958649,  ,6528.87002,29903.61966,  ,7041.863929,6561.868809
3008,6159.251643,6580.604517,LOW,6159.251643,6543.488677,LOW,6159.251643,29938.05961,  ,7053.241123,6570.5916
3009,6191.677223,6572.577598,  ,6143.177119,6520.018704,  ,6159.630672,29972.49956,  ,7064.618317,6559.258378
3010,6197.685696,6564.550678,  ,6127.102596,6496.548731,  ,6160.009701,30006.93952,  ,7075.995511,6557.414289
3011,6182.879344,6556.523759,  ,6111.028072,6473.078758,  ,6160.388729,30041.37947,  ,7087.372704,6558.007236
3012,6442.715414,6548.49684,  ,6094.953548,6449.608786,  ,6160.767758,30075.81942,  ,7098.749898,6550.468977
3013,6461.937159,6540.469921,HIGH,6078.879025,6426.138813,  ,6161.146787,30110.25937,  ,7110.127092,6510.212758
3014,6442.7307,6532.443002,  ,6062.804501,6402.66884,  ,6161.525816,30144.69932,  ,7121.504286,6478.508387
3015,6396.479812,6524.416083,  ,6046.729977,6379.198867,  ,6161.904844,30179.13928,  ,7132.88148,6451.831272
3016,6383.07784,6516.389164,  ,6030.655454,6355.728895,  ,6162.283873,30213.57923,  ,7144.258673,6415.590639
3017,6408.252746,6508.362245,  ,6014.58093,6332.258922,  ,6162.662902,30248.01918,  ,7155.635867,6401.347223
3018,6415.340503,6500.335325,  ,5998.506406,6308.788949,  ,6163.041931,30282.45913,  ,7167.013061,6392.493107
3019,6408.033636,6492.308406,  ,5982.431882,6285.318977,  ,6163.42096,30316.89909,  ,7178.390255,6380.309351
3020,6395.987667,6484.281487,  ,5966.357359,6261.849004,  ,6163.799988,30351.33904,  ,7189.767448,6359.488805
3021,6413.803641,6476.254568,  ,5950.282835,6238.379031,  ,6164.179017,30385.77899,  ,7201.144642,6338.753727
3022,6402.324859,6468.227649,  ,5934.208311,6214.909058,  ,6164.558046,30420.21894,  ,7212.521836,6326.668758
3023,6404.108552,6460.20073,  ,5918.133788,6191.439086,  ,6164.937075,30454.6589,  ,7223.89903,6352.277644
3024,6409.405328,6452.173811,  ,5902.059264,6167.969113,  ,6165.316103,30489.09885,  ,7235.276223,6373.913285
3025,6406.633253,6444.146892,  ,5885.98474,6144.49914,  ,6165.695132,30523.5388,  ,7246.653417,6393.743482
3026,6263.041735,6436.119973,LOW,6263.041735,6121.029167,  ,6166.074161,30557.97875,  ,7258.030611,6416.835912
3027,6272.167728,6428.093053,  ,6268.807851,6097.559195,  ,6166.45319,30592.4187,  ,7269.407805,6412.796856
3028,6306.316931,6420.066134,  ,6274.573967,6074.089222,  ,6166.832218,30626.85866,  ,7280.784998,6407.013996
3029,6342.977501,6412.039215,  ,6280.340084,6050.619249,  ,6167.211247,30661.29861,  ,7292.162192,6403.681458
3030,6348.168583,6404.012296,  ,6286.1062,6027.149277,  ,6167.590276,30695.73856,  ,7303.539386,6404.696803
3031,6332.434133,6395.985377,  ,6291.872316,6003.679304,  ,6167.969305,30730.17851,  ,7314.91658,6392.693192
3032,6420.422,6387.958458,  ,6297.638432,5980.209331,  ,6168.348334,30764.61847,  ,7326.293774,6379.08469
3033,6402.946839,6379.931539,  ,6303.404549,5956.739358,  ,6168.727362,30799.05842,  ,7337.670967,6368.182333
3034,6441.145219,6371.90462,  ,6309.170665,5933.269386,  ,6169.106391,30833.49837,  ,7349.048161,6361.67672
3035,6500.869805,6500.869805,HIGH,6314.936781,6500.869805,HIGH,6169.48542,6500.869805,  ,7360.425355,6356.894811
3036,6406.752937,6502.639471,  ,6320.702897,6487.464466,  ,6169.864449,6466.10679,  ,7371.802549,6348.75786
3037,6331.378767,6504.409136,  ,6326.469013,6474.059128,  ,6170.243477,6431.343776,  ,7383.179742,6350.567574
3038,6353.112734,6506.178802,  ,6332.23513,6460.653789,  ,6170.622506,6396.580761,  ,7394.556936,6350.451403
3039,6335.414204,6507.948468,  ,6338.001246,6447.24845,  ,6171.001535,6361.817746,  ,7405.93413,6353.625392
3040,6320.656054,6509.718134,  ,6343.767362,6433.843112,  ,6171.380564,6327.054732,  ,7417.311324,6363.049047
3041,6267.937991,6511.487799,  ,6349.533478,6420.437773,  ,6171.759593,6292.291717,  ,7428.688517,6377.420168
3042,5574.258349,6513.257465,  ,6355.299595,6407.032434,  ,6172.138621,6257.528702,  ,7440.065711,6383.341272
3043,5538.560608,6515.027131,  ,6361.065711,6393.627096,  ,6172.51765,6222.765688,  ,7451.442905,6388.020852
3044,5496.016231,6516.796797,  ,6366.831827,6380.221757,  ,6172.896679,6188.002673,  ,7462.820099,6387.264522
3045,5501.09234,6518.566462,  ,6372.597943,6366.816418,  ,6173.275708,6153.239658,  ,7474.197292,6384.513269
3046,5555.376338,6520.336128,  ,6378.364059,6353.41108,  ,6173.654736,6118.476644,  ,7485.574486,6378.063655
3047,4792.200024,6522.105794,  ,6384.130176,6340.005741,  ,6174.033765,6083.713629,  ,7496.95168,6293.44729
3048,4317.53067,6523.875459,  ,6389.896292,6326.600402,  ,6174.412794,6048.950614,  ,7508.328874,6207.008667
3049,4549.32201,6525.645125,  ,6395.662408,6313.195064,  ,6174.791823,6014.1876,  ,7519.706067,6112.495768
3050,4303.615549,6527.414791,  ,6401.428524,6299.789725,  ,6175.170852,5979.424585,  ,7531.083261,6012.518022
3051,4289.892853,6529.184457,  ,6407.194641,6286.384387,  ,6175.54988,5944.66157,  ,7542.460455,5927.380362
3052,3806.316925,6530.954122,  ,6412.960757,6272.979048,  ,6175.928909,5909.898556,  ,7553.837649,5773.462487
